label,Long,Lat,B2,B3,B4,B5,B8,B8A,B11,B12
rice paddy,105.65481505800004,19.70203969100004,0.0659,0.0964,0.07095,0.13875,0.2679,0.28125,0.178,0.0945
rice paddy,105.65490194000004,19.70169680600003,0.05855,0.094,0.07205,0.1433,0.283,0.30275,0.1853,0.1001
rice paddy,105.65459362600006,19.70222517900004,0.06935,0.096,0.06845,0.1413,0.24525,0.2625,0.18075,0.09435
rice paddy,105.65450449600009,19.702338226000048,0.07315,0.1053,0.0758,0.153,0.22925,0.2493,0.1883,0.09995
rice paddy,105.65493202700009,19.70172378700005,0.05935,0.09385,0.0733,0.13555,0.2687,0.2695,0.1866,0.1048
rice paddy,105.65416676400008,19.70249543500006,0.06785,0.1035,0.0734,0.1503,0.2757,0.2925,0.20205,0.10645
rice paddy,105.65460260400005,19.70220006600005,0.0669,0.09305,0.07115,0.13855,0.2507,0.26325,0.1776,0.09465
rice paddy,105.65424013600004,19.70260742000005,0.0728,0.1053,0.0763,0.1573,0.28065,0.30005,0.20545,0.1184
rice paddy,105.65452586500004,19.702615798000068,0.0686,0.09695,0.0667,0.1461,0.2538,0.28605,0.19665,0.10255
rice paddy,105.65387778500008,19.702255766000064,0.0704,0.0959,0.0687,0.1485,0.2522,0.26785,0.19335,0.1033
rice paddy,105.65367126500009,19.70229401900008,0.0635,0.0944,0.0701,0.1309,0.259,0.27925,0.19005,0.1035
rice paddy,105.65447571900006,19.702151531000027,0.0668,0.0966,0.073,0.14685,0.24095,0.2445,0.1882,0.10065
rice paddy,105.65435060600004,19.702033696000058,0.0666,0.09855,0.07085,0.14635,0.2277,0.2373,0.1919,0.10005
rice paddy,105.65361353400004,19.70222877700008,0.0631,0.0956,0.07675,0.1311,0.2633,0.2731,0.1938,0.1092
rice paddy,105.65435007300005,19.702482006000025,0.0714,0.1045,0.07255,0.1524,0.2754,0.2851,0.19645,0.10255
rice paddy,105.65523938700004,19.70228554800008,0.0632,0.09605,0.068,0.1385,0.2598,0.29455,0.1964,0.10695
rice paddy,105.65424677200008,19.702382741000065,0.0665,0.098,0.07185,0.14505,0.25295,0.2552,0.19165,0.1019
rice paddy,105.65485061500004,19.702390563000048,0.0667,0.096,0.0736,0.13705,0.2557,0.2715,0.1832,0.09745
rice paddy,105.65504573400004,19.702324790000034,0.0696,0.0953,0.0725,0.14465,0.2694,0.2876,0.18635,0.1007
rice paddy,105.65455641900007,19.701846517000035,0.05535,0.0917,0.0714,0.13325,0.268,0.28835,0.1831,0.0967
rice paddy,105.65457914600006,19.70213689800005,0.0669,0.09305,0.07115,0.13855,0.2507,0.26325,0.1776,0.09465
rice paddy,105.65431392500004,19.70270276200005,0.0729,0.1053,0.0786,0.1573,0.27745,0.30005,0.20545,0.1184
rice paddy,105.65434120600008,19.70205549700006,0.0666,0.09855,0.07085,0.14635,0.2277,0.2373,0.1919,0.10005
rice paddy,105.65497013900004,19.702093655000056,0.0645,0.09765,0.0727,0.1457,0.25775,0.27555,0.1861,0.1012
rice paddy,105.65508089300003,19.70191680600004,0.06445,0.0964,0.0723,0.14095,0.2696,0.2761,0.1877,0.1018
rice paddy,105.65401437900005,19.702138631000025,0.0679,0.10305,0.07185,0.14905,0.2375,0.2416,0.19205,0.1013
rice paddy,105.65445134000004,19.701923408000027,0.0601,0.094,0.0771,0.1423,0.23635,0.2446,0.18385,0.09915
rice paddy,105.65414895000004,19.70220757100003,0.0683,0.09645,0.0697,0.14905,0.2271,0.2416,0.19205,0.1013
rice paddy,105.65501085200005,19.701724977000023,0.05935,0.09385,0.0733,0.13555,0.2687,0.2695,0.1866,0.1048
rice paddy,105.65476145400004,19.70195564200004,0.0614,0.0949,0.0684,0.1407,0.2711,0.28815,0.1814,0.0971
rice paddy,105.65495189300007,19.70186775400004,0.06445,0.0964,0.0723,0.14095,0.2696,0.2761,0.1877,0.1018
rice paddy,105.65227913700004,19.70671045100005,0.07435,0.1022,0.101,0.1497,0.2533,0.2817,0.18255,0.11025
rice paddy,105.65265156800008,19.70663969100008,0.0709,0.1021,0.098,0.15745,0.25665,0.27385,0.17705,0.10535
rice paddy,105.65337689100004,19.70600949100003,0.07295,0.1026,0.1091,0.15335,0.2411,0.2501,0.16075,0.08415
rice paddy,105.65330267600008,19.70598274300005,0.06465,0.09665,0.1046,0.1396,0.2255,0.25315,0.17065,0.0938
rice paddy,105.65239186500008,19.70663634400006,0.0749,0.1048,0.1045,0.15375,0.247,0.28815,0.18385,0.1021
rice paddy,105.65242789400008,19.70682976400008,0.06215,0.0975,0.09925,0.1457,0.23235,0.2568,0.17495,0.0941
rice paddy,105.65256711800004,19.70679099700004,0.0735,0.1034,0.1045,0.149,0.23985,0.25345,0.17115,0.09695
rice paddy,105.65296340500004,19.70628698000008,0.0764,0.1031,0.10625,0.1488,0.2759,0.28185,0.179,0.1057
rice paddy,105.65238713500008,19.706604969000068,0.06235,0.09835,0.09115,0.15375,0.2808,0.28815,0.18385,0.1021
rice paddy,105.65228296500004,19.706742209000023,0.07435,0.1022,0.101,0.1497,0.2533,0.2817,0.18255,0.11025
rice paddy,105.65295719200007,19.70637490000007,0.0791,0.10035,0.0985,0.14505,0.28495,0.28275,0.17955,0.11085
rice paddy,105.65338649300008,19.70628328900005,0.07365,0.09735,0.0957,0.14965,0.2392,0.25575,0.16095,0.08725
rice paddy,105.65380010700004,19.705968464000023,0.0711,0.1027,0.1029,0.15195,0.2695,0.29135,0.18265,0.0973
rice paddy,105.65213114000004,19.70683900700004,0.08555,0.1072,0.1002,0.1497,0.25925,0.2817,0.18255,0.11025
rice paddy,105.65269595300003,19.706419025000056,0.08675,0.1013,0.0973,0.15245,0.2712,0.2801,0.18655,0.11595
rice paddy,105.65326160400008,19.70639579300008,0.07125,0.09595,0.0907,0.1368,0.25595,0.26905,0.1767,0.0916
rice paddy,105.65273105200004,19.707089273000065,0.0665,0.1022,0.09925,0.1372,0.2125,0.255,0.15825,0.0852
rice paddy,105.65243746200008,19.706966109000064,0.05475,0.0888,0.08785,0.1305,0.2193,0.23775,0.15455,0.0826
rice paddy,105.65349996600008,19.705814470000064,0.0747,0.10165,0.1111,0.15675,0.243,0.26755,0.17085,0.091
rice paddy,105.65232774000005,19.70720534700008,0.0498,0.0854,0.0807,0.12545,0.2057,0.21175,0.1386,0.0744
rice paddy,105.65347580600007,19.705859175000057,0.0747,0.10165,0.1111,0.15675,0.243,0.26755,0.17085,0.091
rice paddy,105.65220437700005,19.707120047000046,0.0706,0.09935,0.08755,0.133,0.2517,0.2526,0.16015,0.08595
rice paddy,105.65280178900008,19.706424008000056,0.09175,0.1059,0.10625,0.15245,0.2867,0.2801,0.18655,0.11595
rice paddy,105.65212704700008,19.70683319000005,0.08555,0.1072,0.1002,0.1497,0.25925,0.2817,0.18255,0.11025
rice paddy,105.65271362800009,19.70635800600008,0.08675,0.1013,0.0973,0.15245,0.2712,0.2801,0.18655,0.11595
rice paddy,105.65293524100008,19.706875876000023,0.06945,0.1029,0.09205,0.1449,0.2538,0.26095,0.17145,0.09055
rice paddy,105.65311141600004,19.70656106200005,0.0631,0.0926,0.08575,0.1388,0.24235,0.26425,0.17935,0.09445
rice paddy,105.65336488200006,19.70571169600004,0.0601,0.09515,0.09385,0.1389,0.2797,0.2872,0.1891,0.1042
rice paddy,105.65293718900004,19.70624781500004,0.0707,0.1002,0.1025,0.1488,0.2535,0.28185,0.179,0.1057
rice paddy,105.65263914400003,19.706847563000053,0.0672,0.1003,0.0862,0.149,0.23695,0.25345,0.17115,0.09695
rice paddy,105.65300011300008,19.70619862700005,0.0707,0.1002,0.1025,0.1488,0.2535,0.28185,0.179,0.1057
rice paddy,105.65251424300004,19.70680111000007,0.0692,0.10185,0.0952,0.149,0.2269,0.25345,0.17115,0.09695
rice paddy,105.65361942400004,19.70594452000006,0.0759,0.1025,0.1131,0.15675,0.2545,0.26755,0.17085,0.091
rice paddy,105.65283288000006,19.70660546500005,0.0761,0.0993,0.088,0.14725,0.26025,0.2629,0.1746,0.09755
rice paddy,105.65368750800008,19.70612330900008,0.0763,0.1017,0.10655,0.15,0.25925,0.2811,0.1818,0.09625
rice paddy,105.65317919900008,19.705920470000024,0.06545,0.09805,0.108,0.1404,0.23375,0.28355,0.19,0.1035
rice paddy,105.65314063100004,19.706503737000048,0.0664,0.09035,0.0867,0.1368,0.2486,0.26905,0.1767,0.0916
rice paddy,105.65294657100009,19.70615033000007,0.06795,0.0972,0.10055,0.14455,0.2446,0.28405,0.18725,0.09795
rice paddy,105.65317795300004,19.706674134000025,0.06755,0.0985,0.0896,0.1388,0.24555,0.26425,0.17935,0.09445
rice paddy,105.65324656700004,19.70593734500005,0.06545,0.09805,0.108,0.1404,0.23375,0.28355,0.19,0.1035
rice paddy,105.65246793900008,19.70714455600006,0.0537,0.08535,0.0807,0.12545,0.1976,0.21175,0.1386,0.0744
rice paddy,105.65260385600004,19.70688271800003,0.07455,0.1009,0.0852,0.13795,0.2332,0.23175,0.15415,0.0811
rice paddy,105.65302680100008,19.70676399200005,0.0696,0.09955,0.09665,0.1424,0.2546,0.27455,0.1753,0.0995
rice paddy,105.65355900100008,19.705857024000068,0.07235,0.10215,0.1109,0.15675,0.2552,0.26755,0.17085,0.091
rice paddy,105.65354013200005,19.70595608700006,0.07395,0.10355,0.1107,0.15675,0.2427,0.26755,0.17085,0.091
rice paddy,105.65309930900008,19.70621065400008,0.0711,0.09945,0.1012,0.1424,0.251,0.2649,0.16845,0.0893
rice paddy,105.65219922100005,19.70697391500005,0.0687,0.09675,0.0859,0.13945,0.2574,0.2629,0.1704,0.09865
rice paddy,105.65305407000004,19.706737076000024,0.0696,0.09955,0.09665,0.1424,0.2546,0.27455,0.1753,0.0995
rice paddy,105.65316249500006,19.70663124200007,0.06755,0.0985,0.0896,0.1388,0.24555,0.26425,0.17935,0.09445
rice paddy,105.65282339100008,19.706760006000025,0.07705,0.0991,0.0828,0.14565,0.2495,0.2598,0.1667,0.0905
rice paddy,105.65350945200004,19.705868530000032,0.0747,0.10165,0.1111,0.15675,0.243,0.26755,0.17085,0.091
rice paddy,105.65256807300004,19.70658308300005,0.0721,0.1037,0.1015,0.15745,0.2574,0.27385,0.17705,0.10535
rice paddy,105.65349611000003,19.705870722000043,0.0747,0.10165,0.1111,0.15675,0.243,0.26755,0.17085,0.091
rice paddy,105.65297141000008,19.706609963000066,0.0659,0.0942,0.08745,0.14015,0.23745,0.25745,0.1739,0.0912
rice paddy,105.65247529300008,19.706909336000024,0.05475,0.0888,0.08785,0.1305,0.2193,0.23775,0.15455,0.0826
rice paddy,105.65311209300006,19.70648704900003,0.0664,0.09035,0.0867,0.1368,0.2486,0.26905,0.1767,0.0916
rice paddy,105.65318884000004,19.70598336400008,0.07,0.09995,0.1112,0.14485,0.2286,0.2591,0.17045,0.0877
rice paddy,105.65257889300004,19.706480151000047,0.0739,0.1044,0.1012,0.1548,0.2597,0.2847,0.186,0.10565
rice paddy,105.65306418800007,19.70671623600004,0.0696,0.09955,0.09665,0.1424,0.2546,0.27455,0.1753,0.0995
rice paddy,105.65323995800009,19.70591425500004,0.06545,0.09805,0.108,0.1404,0.23375,0.28355,0.19,0.1035
rice paddy,105.65343487300004,19.70574302100005,0.0706,0.0999,0.1017,0.1389,0.24705,0.2872,0.1891,0.1042
rice paddy,105.65278885700008,19.706375879000063,0.09175,0.1059,0.10625,0.15245,0.2867,0.2801,0.18655,0.11595
rice paddy,105.65340642600006,19.706288579000045,0.07365,0.09735,0.0957,0.14965,0.2392,0.25575,0.16095,0.08725
rice paddy,105.65251606500004,19.70689828200005,0.06955,0.0987,0.0871,0.13795,0.223,0.23175,0.15415,0.0811
rice paddy,105.65378477000009,19.706074264000048,0.06815,0.0975,0.0972,0.15,0.26365,0.2811,0.1818,0.09625
rice paddy,105.65298797000008,19.70659835300006,0.0659,0.0942,0.08745,0.14015,0.23745,0.25745,0.1739,0.0912
rice paddy,105.65215193500006,19.70712147200004,0.0706,0.09935,0.08755,0.133,0.2517,0.2526,0.16015,0.08595
rice paddy,105.65230575900004,19.706957617000057,0.0504,0.087,0.08545,0.1305,0.21585,0.23775,0.15455,0.0826
rice paddy,105.65207070100008,19.70695311800005,0.08085,0.1007,0.09225,0.1486,0.26115,0.2923,0.18935,0.11375
rice paddy,105.65270782700009,19.706585083000046,0.0712,0.1032,0.0961,0.14725,0.2589,0.2629,0.1746,0.09755
rice paddy,105.65305601700004,19.706689449000063,0.06755,0.0985,0.0896,0.1388,0.24555,0.26425,0.17935,0.09445
rice paddy,105.65280660900004,19.70639351900008,0.09175,0.1059,0.10625,0.15245,0.2867,0.2801,0.18655,0.11595
rice paddy,105.65235190100007,19.70669300300005,0.0682,0.1003,0.0995,0.15375,0.24845,0.28815,0.18385,0.1021
rice paddy,105.65330540700006,19.70626328700008,0.0757,0.09915,0.0945,0.14965,0.24545,0.25575,0.16095,0.08725
rice paddy,105.65322066200008,19.70638425900006,0.07125,0.09595,0.0907,0.1368,0.25595,0.26905,0.1767,0.0916
rice paddy,105.65301752200008,19.70670056700004,0.06755,0.0985,0.0896,0.1388,0.24555,0.26425,0.17935,0.09445
rice paddy,105.65268969400006,19.706483988000056,0.0761,0.1023,0.09515,0.15245,0.2644,0.2801,0.18655,0.11595
rice paddy,105.65222722100005,19.706906554000057,0.0514,0.0869,0.08465,0.13945,0.22985,0.2629,0.1704,0.09865
rice paddy,105.65273163300007,19.70707996300007,0.0665,0.1022,0.09925,0.1372,0.2125,0.255,0.15825,0.0852
rice paddy,105.65340414300005,19.70569291100003,0.061,0.095,0.0898,0.1389,0.28045,0.2872,0.1891,0.1042
rice paddy,105.65338185300004,19.70643484200008,0.0648,0.0956,0.0916,0.1406,0.25,0.26935,0.1742,0.09375
rice paddy,105.65304094700008,19.706803515000047,0.061,0.0935,0.09755,0.1424,0.2657,0.27455,0.1753,0.0995
rice paddy,105.65259739400004,19.706570836000022,0.0721,0.1037,0.1015,0.15745,0.2574,0.27385,0.17705,0.10535
rice paddy,105.65292585600008,19.70660109000005,0.074,0.09655,0.08645,0.14015,0.25155,0.25745,0.1739,0.0912
rice paddy,105.65244920300006,19.707361614000035,0.0548,0.0873,0.0866,0.1268,0.21055,0.22945,0.1416,0.0776
rice paddy,105.65330731100003,19.70632931200004,0.0757,0.09915,0.0945,0.14965,0.24545,0.25575,0.16095,0.08725
rice paddy,105.65359819000008,19.706119370000067,0.08,0.1063,0.1107,0.1589,0.25135,0.2644,0.165,0.0861
rice paddy,105.65227180000004,19.70696464100008,0.0514,0.0869,0.08465,0.13945,0.22985,0.2629,0.1704,0.09865
rice paddy,105.65254097900004,19.70709294200003,0.05395,0.0881,0.0901,0.1293,0.19695,0.2181,0.13105,0.0692
rice paddy,105.65236867800007,19.706622955000057,0.0682,0.1003,0.0995,0.15375,0.24845,0.28815,0.18385,0.1021
rice paddy,105.65266357200004,19.70687947700004,0.0722,0.1012,0.08315,0.14565,0.2429,0.2598,0.1667,0.0905
rice paddy,105.65270908000008,19.706874292000062,0.0722,0.1012,0.08315,0.14565,0.2429,0.2598,0.1667,0.0905
rice paddy,105.65384009900004,19.70599568800004,0.0652,0.0952,0.0928,0.13315,0.2753,0.27645,0.1869,0.10065
rice paddy,105.65300424500003,19.70627977700008,0.0764,0.1031,0.10625,0.1488,0.2759,0.28185,0.179,0.1057
rice paddy,105.65299637500004,19.706759888000025,0.07865,0.102,0.08645,0.1449,0.24695,0.26095,0.17145,0.09055
rice paddy,105.65338514900009,19.70578285700003,0.0706,0.0999,0.1017,0.1389,0.24705,0.2872,0.1891,0.1042
rice paddy,105.65338578300003,19.705972703000043,0.06895,0.0998,0.1076,0.1396,0.2402,0.25315,0.17065,0.0938
rice paddy,105.65252503300007,19.707067164000023,0.05395,0.0881,0.0901,0.1293,0.19695,0.2181,0.13105,0.0692
rice paddy,105.65297473200008,19.706725817000063,0.07865,0.102,0.08645,0.1449,0.24695,0.26095,0.17145,0.09055
rice paddy,105.65282729200004,19.706582165000043,0.0761,0.0993,0.088,0.14725,0.26025,0.2629,0.1746,0.09755
rice paddy,105.66103946900004,19.70601604700005,0.05895,0.0885,0.0674,0.12155,0.23535,0.25035,0.17265,0.09485
rice paddy,105.66078384000008,19.70592898800004,0.07375,0.1007,0.07165,0.13825,0.25135,0.25425,0.16535,0.08435
rice paddy,105.66094906700005,19.705848573000026,0.0694,0.09775,0.0701,0.13385,0.2469,0.2518,0.17025,0.09285
rice paddy,105.66077086800004,19.70564528400008,0.0706,0.0957,0.07345,0.1367,0.2516,0.2576,0.1705,0.0852
rice paddy,105.66104647100008,19.705782229000025,0.06405,0.09365,0.07015,0.1329,0.25415,0.2642,0.1665,0.08955
rice paddy,105.66071655400005,19.70548207300004,0.06325,0.0862,0.07955,0.12875,0.2372,0.2466,0.1606,0.0864
rice paddy,105.66104510900004,19.705634396000047,0.0608,0.0895,0.0716,0.1329,0.25485,0.2642,0.1665,0.08955
rice paddy,105.66100731400007,19.70576686100003,0.0665,0.0968,0.071,0.1329,0.2467,0.2642,0.1665,0.08955
rice paddy,105.66060946100004,19.705683515000032,0.06325,0.0932,0.0822,0.13665,0.2473,0.2439,0.1543,0.08515
rice paddy,105.66093073600004,19.705548131000057,0.06175,0.0872,0.07385,0.1246,0.2509,0.2568,0.16755,0.0865
rice paddy,105.66080602200007,19.706066644000032,0.07005,0.0981,0.0684,0.12985,0.2459,0.24935,0.1618,0.09385
rice paddy,105.66111843200008,19.70590691600006,0.0606,0.09195,0.068,0.12725,0.2383,0.2536,0.1729,0.0974
rice paddy,105.66068218000004,19.706166688000053,0.0663,0.09085,0.0741,0.131,0.23055,0.2508,0.1736,0.10185
rice paddy,105.66064521800008,19.70556090200005,0.0582,0.08505,0.0855,0.1348,0.23135,0.22395,0.13995,0.07765
rice paddy,105.66092161600004,19.70559065500004,0.0664,0.0906,0.077,0.12875,0.24985,0.2466,0.1606,0.0864
rice paddy,105.66071399800006,19.705777905000048,0.07715,0.1009,0.07675,0.1367,0.249,0.2576,0.1705,0.0852
rice paddy,105.66074796600007,19.70554346400008,0.0664,0.0906,0.077,0.12875,0.24985,0.2466,0.1606,0.0864
rice paddy,105.66059079000009,19.70609648800007,0.0694,0.0922,0.07215,0.1402,0.2288,0.2532,0.17555,0.0995
rice paddy,105.66083798300008,19.70581281200004,0.0747,0.1016,0.0735,0.13825,0.25075,0.25425,0.16535,0.08435
rice paddy,105.66115780500007,19.70554672800005,0.0631,0.0902,0.07225,0.13355,0.26585,0.27375,0.1679,0.08535
rice paddy,105.66088283700007,19.706153030000053,0.06545,0.0902,0.06825,0.12985,0.23565,0.24935,0.1618,0.09385
rice paddy,105.66058660900006,19.705771836000054,0.0735,0.1,0.0799,0.13665,0.24475,0.2439,0.1543,0.08515
rice paddy,105.66093111800006,19.70569303700006,0.06215,0.0926,0.07235,0.1329,0.2492,0.2642,0.1665,0.08955
rice paddy,105.66050756700008,19.705928597000025,0.0792,0.1025,0.0825,0.1387,0.2539,0.25615,0.1664,0.09385
rice paddy,105.66108539400004,19.70590389200004,0.06105,0.0894,0.0697,0.13385,0.22875,0.2518,0.17025,0.09285
rice paddy,105.66098464600007,19.705735833000062,0.0665,0.0968,0.071,0.1329,0.2467,0.2642,0.1665,0.08955
rice paddy,105.66055636900006,19.70584437600008,0.076,0.10185,0.0835,0.1387,0.2437,0.25615,0.1664,0.09385
rice paddy,105.66054204600005,19.70603288800004,0.0761,0.0996,0.08365,0.1402,0.2517,0.2532,0.17555,0.0995
rice paddy,105.66087344200008,19.706075218000024,0.06545,0.0902,0.06825,0.12985,0.23565,0.24935,0.1618,0.09385
rice paddy,105.66092882800008,19.70588049500003,0.0694,0.09775,0.0701,0.13385,0.2469,0.2518,0.17025,0.09285
rice paddy,105.66100092200008,19.705804064000063,0.0694,0.09775,0.0701,0.13385,0.2469,0.2518,0.17025,0.09285
rice paddy,105.66070912100008,19.705959668000048,0.0733,0.1017,0.0727,0.13825,0.24295,0.25425,0.16535,0.08435
rice paddy,105.66082498100008,19.70622012800004,0.0628,0.0925,0.06995,0.131,0.2388,0.2508,0.1736,0.10185
rice paddy,105.66088993400004,19.70619051600005,0.0628,0.0925,0.06995,0.131,0.2388,0.2508,0.1736,0.10185
rice paddy,105.66048789000008,19.706025650000072,0.0761,0.0996,0.08365,0.1402,0.2517,0.2532,0.17555,0.0995
rice paddy,105.66081030800008,19.705678052000053,0.0706,0.0957,0.07345,0.1367,0.2516,0.2576,0.1705,0.0852
rice paddy,105.66090560500004,19.70574252900008,0.07455,0.099,0.07245,0.1367,0.2514,0.2576,0.1705,0.0852
rice paddy,105.66081741800008,19.70589247500004,0.0747,0.1016,0.0735,0.13825,0.25075,0.25425,0.16535,0.08435
rice paddy,105.66073289000008,19.705438151000067,0.06215,0.0833,0.0789,0.13,0.22005,0.2388,0.16945,0.09945
rice paddy,105.66108199500007,19.70595864200004,0.06105,0.0894,0.0697,0.13385,0.22875,0.2518,0.17025,0.09285
rice paddy,105.66106161400006,19.70596311600008,0.06105,0.0894,0.0697,0.13385,0.22875,0.2518,0.17025,0.09285
rice paddy,105.66101799900008,19.70565129300008,0.0608,0.0895,0.0716,0.1329,0.25485,0.2642,0.1665,0.08955
rice paddy,105.66080774900009,19.70589854300005,0.07375,0.1007,0.07165,0.13825,0.25135,0.25425,0.16535,0.08435
rice paddy,105.66074131900008,19.70553497700007,0.06615,0.0963,0.0796,0.12875,0.24255,0.2466,0.1606,0.0864
rice paddy,105.66085476700005,19.70620030500004,0.0628,0.0925,0.06995,0.131,0.2388,0.2508,0.1736,0.10185
rice paddy,105.66108167200008,19.70575361100004,0.06405,0.09365,0.07015,0.1329,0.25415,0.2642,0.1665,0.08955
rice paddy,105.66092688100008,19.70544500500005,0.06015,0.0859,0.07565,0.1246,0.24015,0.2568,0.16755,0.0865
rice paddy,105.66082295600006,19.706001017000062,0.07005,0.0981,0.0684,0.12985,0.2459,0.24935,0.1618,0.09385
rice paddy,105.66066481500008,19.70590229800007,0.0733,0.1017,0.0727,0.13825,0.24295,0.25425,0.16535,0.08435
rice paddy,105.66063802700006,19.706138668000047,0.0694,0.0922,0.07215,0.1402,0.2288,0.2532,0.17555,0.0995
rice paddy,105.66056755300008,19.70594401900007,0.0742,0.0998,0.0739,0.1387,0.24435,0.25615,0.1664,0.09385
rice paddy,105.66096506900004,19.70602014000008,0.0636,0.0901,0.0672,0.12155,0.2428,0.25035,0.17265,0.09485
rice paddy,105.66070054300008,19.705925689000026,0.0733,0.1017,0.0727,0.13825,0.24295,0.25425,0.16535,0.08435
rice paddy,105.66119093600008,19.705730983000024,0.0607,0.09185,0.0707,0.1286,0.2622,0.26755,0.1713,0.0881
rice paddy,105.66108331600007,19.70561742700005,0.06065,0.0876,0.0723,0.1246,0.2506,0.2568,0.16755,0.0865
rice paddy,105.66081305000004,19.705639569000027,0.0706,0.0957,0.07345,0.1367,0.2516,0.2576,0.1705,0.0852
rice paddy,105.66085387100009,19.706265205000022,0.0554,0.08725,0.0694,0.131,0.2491,0.2508,0.1736,0.10185
rice paddy,105.66104245500009,19.70572442200006,0.06405,0.09365,0.07015,0.1329,0.25415,0.2642,0.1665,0.08955
rice paddy,105.66076982100007,19.706047584000032,0.07005,0.0981,0.0684,0.12985,0.2459,0.24935,0.1618,0.09385
rice paddy,105.66089114100004,19.705985128000066,0.07005,0.0981,0.0684,0.12985,0.2459,0.24935,0.1618,0.09385
rice paddy,105.66073667300007,19.70596626500003,0.0733,0.1017,0.0727,0.13825,0.24295,0.25425,0.16535,0.08435
